workerid,correct,condition,gameId,selected,orig_trialNum,orig_repNum,matcher_trialNum,matcher_repNum,target,original_pct_correct,message_history,selection_history,correctness_history,target_history,message
5067,TRUE,limited_feedback_random,LzNv7CD7gRuxpk7cQ,H,4,0,40,3,H,1,"[[{""role"":""describer"",""text"":""like a person facing left holding a book"",""message_number"":1},{""role"":""matcher"",""text"":""is the right hand side straight"",""message_number"":2}],[{""role"":""describer"",""text"":""looking to the left one leg up pointy face"",""message_number"":1}],[{""role"":""describer"",""text"":""sitting on a triangle facing right"",""message_number"":1}],[{""role"":""describer"",""text"":""ghost"",""message_number"":1}],[{""role"":""describer"",""text"":""choir boy sat on a right angled triangle"",""message_number"":1}]]","[""L"",""A"",""E"",""J"",""E""]","[false,true,false,false,false]","[""D"",""A"",""K"",""C"",""K""]","[{""role"":""describer"",""text"":""feet pointing right"",""message_number"":1},{""role"":""matcher"",""text"":""Sitting"",""message_number"":2},{""role"":""describer"",""text"":""can't see arms"",""message_number"":3},{""role"":""describer"",""text"":""just head, body and feet"",""message_number"":4},{""role"":""matcher"",""text"":""feathers on head"",""message_number"":5},{""role"":""matcher"",""text"":""is the body like a triangle"",""message_number"":6},{""role"":""describer"",""text"":""like a house shape"",""message_number"":7},{""role"":""describer"",""text"":""and then a shape on the bottom for feet"",""message_number"":8},{""role"":""describer"",""text"":""and diamond head"",""message_number"":9},{""role"":""matcher"",""text"":""like a gravestone"",""message_number"":10}]"
5067,FALSE,limited_feedback_random,zviCQXNM4xWoYTmoY,F,70,5,41,3,L,0.8,"[[{""role"":""describer"",""text"":""priest"",""message_number"":1}],[{""role"":""describer"",""text"":""ice skater"",""message_number"":1}],[{""role"":""describer"",""text"":""kneeling on floor, feet sticking up behind arms out"",""message_number"":1}],[{""role"":""describer"",""text"":""bunny"",""message_number"":1}],[{""role"":""describer"",""text"":""ice skater"",""message_number"":1}],[{""role"":""describer"",""text"":""priest facing left arms out"",""message_number"":1}],[{""role"":""describer"",""text"":""dog"",""message_number"":1}],[{""role"":""describer"",""text"":""person bending their knees and holding hands out in front of them diamond head"",""message_number"":1},{""role"":""matcher"",""text"":""same as before"",""message_number"":2},{""role"":""describer"",""text"":""just bending knees, not kneeling down"",""message_number"":3}]]","[""K"",""I"",""L"",""E"",""I"",""D"",null,""H""]","[false,true,false,true,true,true,false,false]","[""D"",""I"",""K"",""E"",""I"",""D"",""B"",""L""]","[{""role"":""describer"",""text"":""bending knees"",""message_number"":1}]"
5067,FALSE,limited_feedback_random,GWCD2NGoiA2n5Wh2i,I,62,5,42,3,J,1,"[[{""role"":""describer"",""text"":""my bad guys! anyway this one looks a bit like a guy dancing, both legs to the left, one on the ground and one in the area"",""message_number"":1},{""role"":""matcher"",""text"":""head tilted back"",""message_number"":2},{""role"":""describer"",""text"":""\""head\"" diamond to the right, tilted back for sure"",""message_number"":3},{""role"":""matcher"",""text"":""one foot higher than the other"",""message_number"":4},{""role"":""describer"",""text"":""yup! pretty distinct feet legs"",""message_number"":5}],[{""role"":""matcher"",""text"":""Podium You guys don't need me anymore"",""message_number"":1},{""role"":""describer"",""text"":""kneeling man in a robe, facing right"",""message_number"":2},{""role"":""describer"",""text"":""keep it up repi, i think it helps as long as you go first!"",""message_number"":3}],[{""role"":""matcher"",""text"":""Sitting man"",""message_number"":1},{""role"":""describer"",""text"":""podium guy this time!"",""message_number"":2}],[{""role"":""describer"",""text"":""this guy looks like he's doing a high kick to the right"",""message_number"":1},{""role"":""describer"",""text"":""body leaning to the left"",""message_number"":2},{""role"":""describer"",""text"":""weird double triangle body haha"",""message_number"":3},{""role"":""matcher"",""text"":""hmm with his 'robe' draping the ground low and to the left"",""message_number"":4},{""role"":""describer"",""text"":""like, standing on one leg, with another leg outstretched to the right"",""message_number"":5},{""role"":""matcher"",""text"":""like an ice skater"",""message_number"":6},{""role"":""describer"",""text"":""i wouldn't call what he's wearing a robe"",""message_number"":7},{""role"":""describer"",""text"":""yeah ice skater is a good description!"",""message_number"":8},{""role"":""matcher"",""text"":""beak looking thing to left"",""message_number"":9},{""role"":""matcher"",""text"":""2 pointy triangles on left"",""message_number"":10},{""role"":""matcher"",""text"":""under head"",""message_number"":11},{""role"":""describer"",""text"":""yup yup two pointy triangles facing left, with a head, one leg down and one to the right"",""message_number"":12}]]","[""A"",""K"",""J"",""I""]","[true,false,false,true]","[""A"",""L"",""D"",""I""]","[{""role"":""matcher"",""text"":""Dancing man"",""message_number"":1},{""role"":""describer"",""text"":""minnesota for this round!"",""message_number"":2}]"
5067,TRUE,limited_feedback_random,LzNv7CD7gRuxpk7cQ,H,69,5,43,3,H,1,"[[{""role"":""describer"",""text"":""like a person facing left holding a book"",""message_number"":1},{""role"":""matcher"",""text"":""is the right hand side straight"",""message_number"":2}],[{""role"":""describer"",""text"":""looking to the left one leg up pointy face"",""message_number"":1}],[{""role"":""describer"",""text"":""sitting on a triangle facing right"",""message_number"":1}],[{""role"":""describer"",""text"":""ghost"",""message_number"":1}],[{""role"":""describer"",""text"":""choir boy sat on a right angled triangle"",""message_number"":1}],[{""role"":""describer"",""text"":""feet pointing right"",""message_number"":1},{""role"":""matcher"",""text"":""Sitting"",""message_number"":2},{""role"":""describer"",""text"":""can't see arms"",""message_number"":3},{""role"":""describer"",""text"":""just head, body and feet"",""message_number"":4},{""role"":""matcher"",""text"":""feathers on head"",""message_number"":5},{""role"":""matcher"",""text"":""is the body like a triangle"",""message_number"":6},{""role"":""describer"",""text"":""like a house shape"",""message_number"":7},{""role"":""describer"",""text"":""and then a shape on the bottom for feet"",""message_number"":8},{""role"":""describer"",""text"":""and diamond head"",""message_number"":9},{""role"":""matcher"",""text"":""like a gravestone"",""message_number"":10}]]","[""L"",""A"",""E"",""J"",""E"",""H""]","[false,true,false,false,false,true]","[""D"",""A"",""K"",""C"",""K"",""H""]","[{""role"":""describer"",""text"":""grave stone"",""message_number"":1}]"
5067,FALSE,limited_feedback_random,zviCQXNM4xWoYTmoY,K,15,1,44,3,B,0.6,"[[{""role"":""describer"",""text"":""priest"",""message_number"":1}],[{""role"":""describer"",""text"":""ice skater"",""message_number"":1}],[{""role"":""describer"",""text"":""kneeling on floor, feet sticking up behind arms out"",""message_number"":1}],[{""role"":""describer"",""text"":""bunny"",""message_number"":1}],[{""role"":""describer"",""text"":""ice skater"",""message_number"":1}],[{""role"":""describer"",""text"":""priest facing left arms out"",""message_number"":1}],[{""role"":""describer"",""text"":""dog"",""message_number"":1}],[{""role"":""describer"",""text"":""person bending their knees and holding hands out in front of them diamond head"",""message_number"":1},{""role"":""matcher"",""text"":""same as before"",""message_number"":2},{""role"":""describer"",""text"":""just bending knees, not kneeling down"",""message_number"":3}],[{""role"":""describer"",""text"":""bending knees"",""message_number"":1}]]","[""K"",""I"",""L"",""E"",""I"",""D"",null,""H"",""F""]","[false,true,false,true,true,true,false,false,false]","[""D"",""I"",""K"",""E"",""I"",""D"",""B"",""L"",""L""]","[{""role"":""describer"",""text"":""diamond and triangle near the top, the rest is one big shape"",""message_number"":1},{""role"":""matcher"",""text"":""the dog"",""message_number"":2},{""role"":""matcher"",""text"":""Small triangle in bottom left"",""message_number"":3},{""role"":""matcher"",""text"":""body with no arms and legs"",""message_number"":4},{""role"":""matcher"",""text"":""candle"",""message_number"":5},{""role"":""matcher"",""text"":""person kneeling down making a star shape with their arms out"",""message_number"":6}]"
5067,FALSE,limited_feedback_random,LzNv7CD7gRuxpk7cQ,H,57,4,45,3,L,1,"[[{""role"":""describer"",""text"":""like a person facing left holding a book"",""message_number"":1},{""role"":""matcher"",""text"":""is the right hand side straight"",""message_number"":2}],[{""role"":""describer"",""text"":""looking to the left one leg up pointy face"",""message_number"":1}],[{""role"":""describer"",""text"":""sitting on a triangle facing right"",""message_number"":1}],[{""role"":""describer"",""text"":""ghost"",""message_number"":1}],[{""role"":""describer"",""text"":""choir boy sat on a right angled triangle"",""message_number"":1}],[{""role"":""describer"",""text"":""feet pointing right"",""message_number"":1},{""role"":""matcher"",""text"":""Sitting"",""message_number"":2},{""role"":""describer"",""text"":""can't see arms"",""message_number"":3},{""role"":""describer"",""text"":""just head, body and feet"",""message_number"":4},{""role"":""matcher"",""text"":""feathers on head"",""message_number"":5},{""role"":""matcher"",""text"":""is the body like a triangle"",""message_number"":6},{""role"":""describer"",""text"":""like a house shape"",""message_number"":7},{""role"":""describer"",""text"":""and then a shape on the bottom for feet"",""message_number"":8},{""role"":""describer"",""text"":""and diamond head"",""message_number"":9},{""role"":""matcher"",""text"":""like a gravestone"",""message_number"":10}],[{""role"":""describer"",""text"":""grave stone"",""message_number"":1}]]","[""L"",""A"",""E"",""J"",""E"",""H"",""H""]","[false,true,false,false,false,true,true]","[""D"",""A"",""K"",""C"",""K"",""H"",""H""]","[{""role"":""describer"",""text"":""man on parallelogram"",""message_number"":1}]"
5067,TRUE,limited_feedback_random,BTbGhXZvjdSFubTBg,G,64,5,46,3,G,1,"[[{""role"":""describer"",""text"":""rabbit ears guy"",""message_number"":1}]]","[""E""]",[true],"[""E""]","[{""role"":""describer"",""text"":""kung fu yoga guy"",""message_number"":1}]"
5067,FALSE,limited_feedback_random,MEJ8y7jRW4947MPrH,E,29,2,47,3,F,1,"[[{""role"":""describer"",""text"":""guy in a bag"",""message_number"":1},{""role"":""describer"",""text"":""foot to the right"",""message_number"":2}],[{""role"":""describer"",""text"":""block man"",""message_number"":1}],[{""role"":""describer"",""text"":""sitting facing right, rabbit ears jutting out from head"",""message_number"":1},{""role"":""matcher"",""text"":""add rabbit ears to the list"",""message_number"":2},{""role"":""matcher"",""text"":""and rabbit guy"",""message_number"":3},{""role"":""matcher"",""text"":""yea rabbit guy definitely"",""message_number"":4},{""role"":""matcher"",""text"":""looks like 2 triangles overlapping on the bottom"",""message_number"":5},{""role"":""describer"",""text"":""sharp straight angle for the 'back'"",""message_number"":6},{""role"":""matcher"",""text"":""and a little triangle for the legs sloping down to the right"",""message_number"":7},{""role"":""describer"",""text"":""two triangles overlapping on bottom"",""message_number"":8},{""role"":""describer"",""text"":""smaller triangle for legs on right"",""message_number"":9}],[{""role"":""describer"",""text"":""wall boy"",""message_number"":1}],[{""role"":""describer"",""text"":""Person on knees with hands outstretched facing right"",""message_number"":1},{""role"":""matcher"",""text"":""There are two that look similar but I think I got it"",""message_number"":2}],[{""role"":""describer"",""text"":""kneeling down arms pointed to the right legs behind body facing left and flicking up to the ceiling"",""message_number"":1},{""role"":""matcher"",""text"":""like holding a serving tray to the right"",""message_number"":2},{""role"":""describer"",""text"":""diamond head"",""message_number"":3},{""role"":""matcher"",""text"":""bending knees or kneeling on them"",""message_number"":4},{""role"":""describer"",""text"":""kneeling on them and his feet behind him flicking up to the sky"",""message_number"":5},{""role"":""describer"",""text"":""his shoulders also look like the start of another diamond"",""message_number"":6}]]","[""E"",""H"",""E"",""C"",""L"",""C""]","[false,false,true,false,false,false]","[""H"",""J"",""E"",""F"",""K"",""K""]","[{""role"":""describer"",""text"":""sleeping guy sitting to the left no arms knees up"",""message_number"":1},{""role"":""matcher"",""text"":""wall guy"",""message_number"":2},{""role"":""matcher"",""text"":""wall guy"",""message_number"":3}]"
5067,FALSE,limited_feedback_random,LzNv7CD7gRuxpk7cQ,G,12,1,48,4,E,1,"[[{""role"":""describer"",""text"":""like a person facing left holding a book"",""message_number"":1},{""role"":""matcher"",""text"":""is the right hand side straight"",""message_number"":2}],[{""role"":""describer"",""text"":""looking to the left one leg up pointy face"",""message_number"":1}],[{""role"":""describer"",""text"":""sitting on a triangle facing right"",""message_number"":1}],[{""role"":""describer"",""text"":""ghost"",""message_number"":1}],[{""role"":""describer"",""text"":""choir boy sat on a right angled triangle"",""message_number"":1}],[{""role"":""describer"",""text"":""feet pointing right"",""message_number"":1},{""role"":""matcher"",""text"":""Sitting"",""message_number"":2},{""role"":""describer"",""text"":""can't see arms"",""message_number"":3},{""role"":""describer"",""text"":""just head, body and feet"",""message_number"":4},{""role"":""matcher"",""text"":""feathers on head"",""message_number"":5},{""role"":""matcher"",""text"":""is the body like a triangle"",""message_number"":6},{""role"":""describer"",""text"":""like a house shape"",""message_number"":7},{""role"":""describer"",""text"":""and then a shape on the bottom for feet"",""message_number"":8},{""role"":""describer"",""text"":""and diamond head"",""message_number"":9},{""role"":""matcher"",""text"":""like a gravestone"",""message_number"":10}],[{""role"":""describer"",""text"":""grave stone"",""message_number"":1}],[{""role"":""describer"",""text"":""man on parallelogram"",""message_number"":1}]]","[""L"",""A"",""E"",""J"",""E"",""H"",""H"",""H""]","[false,true,false,false,false,true,true,false]","[""D"",""A"",""K"",""C"",""K"",""H"",""H"",""L""]","[{""role"":""describer"",""text"":""Like an Indian taking a nap Two feathers on his head"",""message_number"":1}]"
5067,FALSE,limited_feedback_random,rSMFkjhskBteiyQMB,G,6,0,49,4,B,1,"[[{""role"":""describer"",""text"":""person trying to hug"",""message_number"":1}],[{""role"":""describer"",""text"":""man sat down with 1 knee up"",""message_number"":1}],[{""role"":""describer"",""text"":""ice skater"",""message_number"":1}],[{""role"":""describer"",""text"":""depressed man, sitting down, one knee bent up, head tilted forward"",""message_number"":1}],[{""role"":""describer"",""text"":""baby swaddled, looks like an i"",""message_number"":1}]]","[""J"",""K"",""I"",""F"",""J""]","[false,false,true,true,false]","[""C"",""F"",""I"",""F"",""H""]","[{""role"":""describer"",""text"":""Rotated square at the top, a triangle is touching it's point They are touching another triangle"",""message_number"":1},{""role"":""describer"",""text"":""this picture looks like an animal sat down"",""message_number"":2},{""role"":""matcher"",""text"":""do the two triangles kind look like wings"",""message_number"":3}]"
5067,FALSE,limited_feedback_random,BTbGhXZvjdSFubTBg,K,26,2,50,4,D,1,"[[{""role"":""describer"",""text"":""rabbit ears guy"",""message_number"":1}],[{""role"":""describer"",""text"":""kung fu yoga guy"",""message_number"":1}]]","[""E"",""G""]","[true,true]","[""E"",""G""]","[{""role"":""describer"",""text"":""person holding a tray"",""message_number"":1},{""role"":""matcher"",""text"":""top hat"",""message_number"":2},{""role"":""describer"",""text"":""upside down top hat"",""message_number"":3}]"
5067,FALSE,limited_feedback_random,LzNv7CD7gRuxpk7cQ,G,14,1,51,4,A,1,"[[{""role"":""describer"",""text"":""like a person facing left holding a book"",""message_number"":1},{""role"":""matcher"",""text"":""is the right hand side straight"",""message_number"":2}],[{""role"":""describer"",""text"":""looking to the left one leg up pointy face"",""message_number"":1}],[{""role"":""describer"",""text"":""sitting on a triangle facing right"",""message_number"":1}],[{""role"":""describer"",""text"":""ghost"",""message_number"":1}],[{""role"":""describer"",""text"":""choir boy sat on a right angled triangle"",""message_number"":1}],[{""role"":""describer"",""text"":""feet pointing right"",""message_number"":1},{""role"":""matcher"",""text"":""Sitting"",""message_number"":2},{""role"":""describer"",""text"":""can't see arms"",""message_number"":3},{""role"":""describer"",""text"":""just head, body and feet"",""message_number"":4},{""role"":""matcher"",""text"":""feathers on head"",""message_number"":5},{""role"":""matcher"",""text"":""is the body like a triangle"",""message_number"":6},{""role"":""describer"",""text"":""like a house shape"",""message_number"":7},{""role"":""describer"",""text"":""and then a shape on the bottom for feet"",""message_number"":8},{""role"":""describer"",""text"":""and diamond head"",""message_number"":9},{""role"":""matcher"",""text"":""like a gravestone"",""message_number"":10}],[{""role"":""describer"",""text"":""grave stone"",""message_number"":1}],[{""role"":""describer"",""text"":""man on parallelogram"",""message_number"":1}],[{""role"":""describer"",""text"":""Like an Indian taking a nap Two feathers on his head"",""message_number"":1}]]","[""L"",""A"",""E"",""J"",""E"",""H"",""H"",""H"",""G""]","[false,true,false,false,false,true,true,false,false]","[""D"",""A"",""K"",""C"",""K"",""H"",""H"",""L"",""E""]","[{""role"":""describer"",""text"":""Like a man facing left marching with a flag over his shoulder"",""message_number"":1},{""role"":""describer"",""text"":""Face is pointy looking down"",""message_number"":2}]"
5067,TRUE,limited_feedback_random,22dyGMRgestp8u5Lc,E,39,3,52,4,E,1,"[[{""role"":""describer"",""text"":""no arms no legs"",""message_number"":1}],[{""role"":""describer"",""text"":""priest holding Bible, facing left"",""message_number"":1}],[{""role"":""describer"",""text"":""starting to stand with Bible facing right"",""message_number"":1}]]","[""H"",""D"",""K""]","[true,true,false]","[""H"",""D"",""L""]","[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}]"
5067,TRUE,limited_feedback_random,BTbGhXZvjdSFubTBg,G,46,3,53,4,G,0.8,"[[{""role"":""describer"",""text"":""rabbit ears guy"",""message_number"":1}],[{""role"":""describer"",""text"":""kung fu yoga guy"",""message_number"":1}],[{""role"":""describer"",""text"":""person holding a tray"",""message_number"":1},{""role"":""matcher"",""text"":""top hat"",""message_number"":2},{""role"":""describer"",""text"":""upside down top hat"",""message_number"":3}]]","[""E"",""G"",""K""]","[true,true,false]","[""E"",""G"",""D""]","[{""role"":""describer"",""text"":""kung fu yoga expert"",""message_number"":1}]"
5067,TRUE,limited_feedback_random,22dyGMRgestp8u5Lc,C,0,0,54,4,C,1,"[[{""role"":""describer"",""text"":""no arms no legs"",""message_number"":1}],[{""role"":""describer"",""text"":""priest holding Bible, facing left"",""message_number"":1}],[{""role"":""describer"",""text"":""starting to stand with Bible facing right"",""message_number"":1}],[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}]]","[""H"",""D"",""K"",""E""]","[true,true,false,true]","[""H"",""D"",""L"",""E""]","[{""role"":""describer"",""text"":""jumping off building with hands in the air"",""message_number"":1}]"
5067,FALSE,limited_feedback_random,zviCQXNM4xWoYTmoY,A,21,1,55,4,H,1,"[[{""role"":""describer"",""text"":""priest"",""message_number"":1}],[{""role"":""describer"",""text"":""ice skater"",""message_number"":1}],[{""role"":""describer"",""text"":""kneeling on floor, feet sticking up behind arms out"",""message_number"":1}],[{""role"":""describer"",""text"":""bunny"",""message_number"":1}],[{""role"":""describer"",""text"":""ice skater"",""message_number"":1}],[{""role"":""describer"",""text"":""priest facing left arms out"",""message_number"":1}],[{""role"":""describer"",""text"":""dog"",""message_number"":1}],[{""role"":""describer"",""text"":""person bending their knees and holding hands out in front of them diamond head"",""message_number"":1},{""role"":""matcher"",""text"":""same as before"",""message_number"":2},{""role"":""describer"",""text"":""just bending knees, not kneeling down"",""message_number"":3}],[{""role"":""describer"",""text"":""bending knees"",""message_number"":1}],[{""role"":""describer"",""text"":""diamond and triangle near the top, the rest is one big shape"",""message_number"":1},{""role"":""matcher"",""text"":""the dog"",""message_number"":2},{""role"":""matcher"",""text"":""Small triangle in bottom left"",""message_number"":3},{""role"":""matcher"",""text"":""body with no arms and legs"",""message_number"":4},{""role"":""matcher"",""text"":""candle"",""message_number"":5},{""role"":""matcher"",""text"":""person kneeling down making a star shape with their arms out"",""message_number"":6}]]","[""K"",""I"",""L"",""E"",""I"",""D"",null,""H"",""F"",""K""]","[false,true,false,true,true,true,false,false,false,false]","[""D"",""I"",""K"",""E"",""I"",""D"",""B"",""L"",""L"",""B""]","[{""role"":""describer"",""text"":""the one that one person thought was the candle one haha"",""message_number"":1},{""role"":""describer"",""text"":""one big shape, diamond bit at the top, small triangle sticking out bottom right"",""message_number"":2},{""role"":""matcher"",""text"":""diamond head, small triangle in bottom right"",""message_number"":3}]"
5067,FALSE,limited_feedback_random,Z2WAkYpWiXwuGcdME,L,39,3,56,4,B,1,"[[{""role"":""describer"",""text"":""triangle bunny"",""message_number"":1}],[{""role"":""describer"",""text"":""arms in air standing"",""message_number"":1}]]","[""E"",""C""]","[true,true]","[""E"",""C""]","[{""role"":""describer"",""text"":""arms air kneeling"",""message_number"":1}]"
5067,FALSE,limited_feedback_random,LzNv7CD7gRuxpk7cQ,I,3,0,57,4,J,1,"[[{""role"":""describer"",""text"":""like a person facing left holding a book"",""message_number"":1},{""role"":""matcher"",""text"":""is the right hand side straight"",""message_number"":2}],[{""role"":""describer"",""text"":""looking to the left one leg up pointy face"",""message_number"":1}],[{""role"":""describer"",""text"":""sitting on a triangle facing right"",""message_number"":1}],[{""role"":""describer"",""text"":""ghost"",""message_number"":1}],[{""role"":""describer"",""text"":""choir boy sat on a right angled triangle"",""message_number"":1}],[{""role"":""describer"",""text"":""feet pointing right"",""message_number"":1},{""role"":""matcher"",""text"":""Sitting"",""message_number"":2},{""role"":""describer"",""text"":""can't see arms"",""message_number"":3},{""role"":""describer"",""text"":""just head, body and feet"",""message_number"":4},{""role"":""matcher"",""text"":""feathers on head"",""message_number"":5},{""role"":""matcher"",""text"":""is the body like a triangle"",""message_number"":6},{""role"":""describer"",""text"":""like a house shape"",""message_number"":7},{""role"":""describer"",""text"":""and then a shape on the bottom for feet"",""message_number"":8},{""role"":""describer"",""text"":""and diamond head"",""message_number"":9},{""role"":""matcher"",""text"":""like a gravestone"",""message_number"":10}],[{""role"":""describer"",""text"":""grave stone"",""message_number"":1}],[{""role"":""describer"",""text"":""man on parallelogram"",""message_number"":1}],[{""role"":""describer"",""text"":""Like an Indian taking a nap Two feathers on his head"",""message_number"":1}],[{""role"":""describer"",""text"":""Like a man facing left marching with a flag over his shoulder"",""message_number"":1},{""role"":""describer"",""text"":""Face is pointy looking down"",""message_number"":2}]]","[""L"",""A"",""E"",""J"",""E"",""H"",""H"",""H"",""G"",""G""]","[false,true,false,false,false,true,true,false,false,false]","[""D"",""A"",""K"",""C"",""K"",""H"",""H"",""L"",""E"",""A""]","[{""role"":""describer"",""text"":""body is completely square on the left"",""message_number"":1},{""role"":""matcher"",""text"":""Are the facing right or left"",""message_number"":2},{""role"":""describer"",""text"":""head in the centre"",""message_number"":3},{""role"":""matcher"",""text"":""is he pointing right"",""message_number"":4},{""role"":""matcher"",""text"":""Is the square for the head like a diamond"",""message_number"":5},{""role"":""describer"",""text"":""top are left of body are straight lines"",""message_number"":6},{""role"":""describer"",""text"":""make a right angle"",""message_number"":7},{""role"":""matcher"",""text"":""Does it look like a candle"",""message_number"":8},{""role"":""describer"",""text"":""then right side is zig zag"",""message_number"":9}]"
5067,FALSE,limited_feedback_random,Z2WAkYpWiXwuGcdME,E,26,2,58,4,G,1,"[[{""role"":""describer"",""text"":""triangle bunny"",""message_number"":1}],[{""role"":""describer"",""text"":""arms in air standing"",""message_number"":1}],[{""role"":""describer"",""text"":""arms air kneeling"",""message_number"":1}]]","[""E"",""C"",""L""]","[true,true,false]","[""E"",""C"",""B""]","[{""role"":""describer"",""text"":""square ear rabbit"",""message_number"":1}]"
5067,FALSE,limited_feedback_random,22dyGMRgestp8u5Lc,C,52,4,59,4,A,1,"[[{""role"":""describer"",""text"":""no arms no legs"",""message_number"":1}],[{""role"":""describer"",""text"":""priest holding Bible, facing left"",""message_number"":1}],[{""role"":""describer"",""text"":""starting to stand with Bible facing right"",""message_number"":1}],[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""jumping off building with hands in the air"",""message_number"":1}]]","[""H"",""D"",""K"",""E"",""C""]","[true,true,false,true,true]","[""H"",""D"",""L"",""E"",""C""]","[{""role"":""describer"",""text"":""falling backward (sorry) facing left with arms up one leg out"",""message_number"":1}]"
5067,FALSE,limited_feedback_random,x8BXJBHh3RxchPoHv,J,62,5,60,5,C,1,"[[{""role"":""describer"",""text"":""praying person"",""message_number"":1}],[{""role"":""describer"",""text"":""crouching down with arms together pointing right"",""message_number"":1}],[{""role"":""describer"",""text"":""head and large body"",""message_number"":1},{""role"":""describer"",""text"":""left side of body solid"",""message_number"":2},{""role"":""describer"",""text"":""right side with a small arm pointing right"",""message_number"":3}]]","[""K"",""E"",""A""]","[true,false,false]","[""K"",""L"",""J""]","[{""role"":""describer"",""text"":""ghost"",""message_number"":1}]"
5067,TRUE,limited_feedback_random,rSMFkjhskBteiyQMB,I,46,3,61,5,I,1,"[[{""role"":""describer"",""text"":""person trying to hug"",""message_number"":1}],[{""role"":""describer"",""text"":""man sat down with 1 knee up"",""message_number"":1}],[{""role"":""describer"",""text"":""ice skater"",""message_number"":1}],[{""role"":""describer"",""text"":""depressed man, sitting down, one knee bent up, head tilted forward"",""message_number"":1}],[{""role"":""describer"",""text"":""baby swaddled, looks like an i"",""message_number"":1}],[{""role"":""describer"",""text"":""Rotated square at the top, a triangle is touching it's point They are touching another triangle"",""message_number"":1},{""role"":""describer"",""text"":""this picture looks like an animal sat down"",""message_number"":2},{""role"":""matcher"",""text"":""do the two triangles kind look like wings"",""message_number"":3}]]","[""J"",""K"",""I"",""F"",""J"",""G""]","[false,false,true,true,false,false]","[""C"",""F"",""I"",""F"",""H"",""B""]","[{""role"":""describer"",""text"":""ice skating guy"",""message_number"":1}]"
5067,FALSE,limited_feedback_random,LzNv7CD7gRuxpk7cQ,H,68,5,62,5,A,1,"[[{""role"":""describer"",""text"":""like a person facing left holding a book"",""message_number"":1},{""role"":""matcher"",""text"":""is the right hand side straight"",""message_number"":2}],[{""role"":""describer"",""text"":""looking to the left one leg up pointy face"",""message_number"":1}],[{""role"":""describer"",""text"":""sitting on a triangle facing right"",""message_number"":1}],[{""role"":""describer"",""text"":""ghost"",""message_number"":1}],[{""role"":""describer"",""text"":""choir boy sat on a right angled triangle"",""message_number"":1}],[{""role"":""describer"",""text"":""feet pointing right"",""message_number"":1},{""role"":""matcher"",""text"":""Sitting"",""message_number"":2},{""role"":""describer"",""text"":""can't see arms"",""message_number"":3},{""role"":""describer"",""text"":""just head, body and feet"",""message_number"":4},{""role"":""matcher"",""text"":""feathers on head"",""message_number"":5},{""role"":""matcher"",""text"":""is the body like a triangle"",""message_number"":6},{""role"":""describer"",""text"":""like a house shape"",""message_number"":7},{""role"":""describer"",""text"":""and then a shape on the bottom for feet"",""message_number"":8},{""role"":""describer"",""text"":""and diamond head"",""message_number"":9},{""role"":""matcher"",""text"":""like a gravestone"",""message_number"":10}],[{""role"":""describer"",""text"":""grave stone"",""message_number"":1}],[{""role"":""describer"",""text"":""man on parallelogram"",""message_number"":1}],[{""role"":""describer"",""text"":""Like an Indian taking a nap Two feathers on his head"",""message_number"":1}],[{""role"":""describer"",""text"":""Like a man facing left marching with a flag over his shoulder"",""message_number"":1},{""role"":""describer"",""text"":""Face is pointy looking down"",""message_number"":2}],[{""role"":""describer"",""text"":""body is completely square on the left"",""message_number"":1},{""role"":""matcher"",""text"":""Are the facing right or left"",""message_number"":2},{""role"":""describer"",""text"":""head in the centre"",""message_number"":3},{""role"":""matcher"",""text"":""is he pointing right"",""message_number"":4},{""role"":""matcher"",""text"":""Is the square for the head like a diamond"",""message_number"":5},{""role"":""describer"",""text"":""top are left of body are straight lines"",""message_number"":6},{""role"":""describer"",""text"":""make a right angle"",""message_number"":7},{""role"":""matcher"",""text"":""Does it look like a candle"",""message_number"":8},{""role"":""describer"",""text"":""then right side is zig zag"",""message_number"":9}]]","[""L"",""A"",""E"",""J"",""E"",""H"",""H"",""H"",""G"",""G"",""I""]","[false,true,false,false,false,true,true,false,false,false,false]","[""D"",""A"",""K"",""C"",""K"",""H"",""H"",""L"",""E"",""A"",""J""]","[{""role"":""describer"",""text"":""flag bearer"",""message_number"":1}]"
